Keypoint_1_x,Keypoint_2_x,Keypoint_3_x,Keypoint_4_x,Keypoint_5_x,Keypoint_6_x,Keypoint_7_x,Keypoint_8_x,Keypoint_9_x,Keypoint_10_x,Keypoint_11_x,Keypoint_12_x,Keypoint_13_x,Keypoint_14_x,Keypoint_15_x,Keypoint_16_x,Keypoint_17_x,Keypoint_18_x,Keypoint_19_x,Keypoint_20_x,Keypoint_21_x,Keypoint_22_x,Keypoint_23_x,Keypoint_24_x,Keypoint_25_x,Keypoint_26_x,Keypoint_27_x,Keypoint_28_x,Keypoint_29_x,Keypoint_30_x,Keypoint_31_x,Keypoint_32_x,Keypoint_33_x,Keypoint_1_y,Keypoint_2_y,Keypoint_3_y,Keypoint_4_y,Keypoint_5_y,Keypoint_6_y,Keypoint_7_y,Keypoint_8_y,Keypoint_9_y,Keypoint_10_y,Keypoint_11_y,Keypoint_12_y,Keypoint_13_y,Keypoint_14_y,Keypoint_15_y,Keypoint_16_y,Keypoint_17_y,Keypoint_18_y,Keypoint_19_y,Keypoint_20_y,Keypoint_21_y,Keypoint_22_y,Keypoint_23_y,Keypoint_24_y,Keypoint_25_y,Keypoint_26_y,Keypoint_27_y,Keypoint_28_y,Keypoint_29_y,Keypoint_30_y,Keypoint_31_y,Keypoint_32_y,Keypoint_33_y,Keypoint_1_z,Keypoint_2_z,Keypoint_3_z,Keypoint_4_z,Keypoint_5_z,Keypoint_6_z,Keypoint_7_z,Keypoint_8_z,Keypoint_9_z,Keypoint_10_z,Keypoint_11_z,Keypoint_12_z,Keypoint_13_z,Keypoint_14_z,Keypoint_15_z,Keypoint_16_z,Keypoint_17_z,Keypoint_18_z,Keypoint_19_z,Keypoint_20_z,Keypoint_21_z,Keypoint_22_z,Keypoint_23_z,Keypoint_24_z,Keypoint_25_z,Keypoint_26_z,Keypoint_27_z,Keypoint_28_z,Keypoint_29_z,Keypoint_30_z,Keypoint_31_z,Keypoint_32_z,Keypoint_33_z,class_no,class_name
0.527807355,0.543742895,0.554504991,0.56586659,0.511467457,0.500989139,0.489935189,0.579462171,0.477224827,0.549250722,0.508385062,0.664582491,0.38450706,0.700705171,0.360553533,0.577448606,0.467243195,0.554335594,0.489847481,0.531359673,0.510670364,0.533748567,0.508891225,0.58759129,0.435203284,0.574172735,0.430986613,0.550788522,0.410285473,0.52213037,0.427093983,0.577830195,0.366198629,0.146207169,0.12874487,0.128717333,0.128592193,0.129590094,0.130274221,0.131166443,0.135500476,0.138866857,0.166091517,0.169116229,0.236665741,0.233871758,0.366233349,0.371158272,0.426740468,0.435661316,0.459261715,0.472337902,0.447605222,0.459670305,0.435029477,0.446347684,0.512227178,0.525961578,0.677223802,0.687407434,0.845156431,0.858962834,0.870897353,0.884234011,0.911558509,0.92189306,-1.016730905,-0.963301957,-0.963357747,-0.963469803,-0.971467674,-0.97156322,-0.971619964,-0.568341792,-0.620889366,-0.875966668,-0.885634959,-0.393871278,-0.423579961,-0.413367182,-0.481713146,-0.759158731,-0.734892726,-0.874550641,-0.839307725,-0.920917928,-0.880095482,-0.787340939,-0.756674409,0.001449048,-0.000887058,0.005081402,0.093491584,0.51672852,0.533904672,0.542268157,0.558406413,0.205156937,0.217583403,0,normal
0.527390957,0.541351318,0.552492917,0.563446462,0.514943004,0.505733788,0.496818751,0.587309361,0.486704558,0.546421885,0.512965798,0.683388054,0.396956742,0.727769554,0.327368617,0.716894507,0.329071909,0.716169596,0.321021974,0.693217337,0.348776519,0.68575877,0.359475732,0.597718477,0.43207261,0.567356467,0.380853832,0.506034255,0.334390044,0.478019208,0.358678252,0.5552966,0.254931062,0.182081819,0.161617592,0.161107093,0.160612807,0.162302002,0.162501961,0.162783653,0.16602096,0.167913392,0.200248644,0.202342883,0.268496126,0.270658851,0.395689875,0.395647764,0.514789522,0.499456406,0.553531229,0.542023182,0.548392832,0.536824882,0.538338125,0.525499701,0.568334579,0.559773922,0.753466487,0.737513661,0.892131984,0.892970324,0.914452851,0.916397512,0.954005897,0.956012964,-0.657898843,-0.620082259,-0.620097816,-0.620011151,-0.612938285,-0.61297226,-0.613030672,-0.348238111,-0.322181761,-0.553342223,-0.545142531,-0.164181575,-0.137511224,-0.021646995,-0.169974551,-0.245301142,-0.577414572,-0.321782023,-0.67757982,-0.413640052,-0.724403322,-0.282821208,-0.604464233,-0.009258841,0.009537191,0.084682614,0.077532828,0.620252371,0.492933005,0.65118432,0.513874769,0.356652796,0.211882725,0,normal
0.523844957,0.531120718,0.536743104,0.542590678,0.515184402,0.509216964,0.502768219,0.546496391,0.487750083,0.531222761,0.509681225,0.595271349,0.426560581,0.613806546,0.405130386,0.60648948,0.420810342,0.614672899,0.413151115,0.600381732,0.425377846,0.590479851,0.433681756,0.555543423,0.443350434,0.549678147,0.458560884,0.541560411,0.455298156,0.53106153,0.465685129,0.552024245,0.449268132,0.167716652,0.154871762,0.155041426,0.155401573,0.15472202,0.154840991,0.155396208,0.161263913,0.164910093,0.182079926,0.18143034,0.262646586,0.263795882,0.381996989,0.412762135,0.474976301,0.49948597,0.517808139,0.55031532,0.516798258,0.543407202,0.505301118,0.522203326,0.501945376,0.506808221,0.710357726,0.717668653,0.908292651,0.91159749,0.920844078,0.9249596,1.007894993,1.004630923,-0.632883251,-0.607952476,-0.608036458,-0.60826093,-0.61858052,-0.61847651,-0.618535638,-0.364533901,-0.407734126,-0.531664848,-0.544105947,-0.140107825,-0.195011348,0.017172223,-0.102500647,-0.127139062,-0.198689505,-0.172613233,-0.239105433,-0.232577562,-0.28060624,-0.15828532,-0.219194442,-0.002246888,0.002452188,0.043765616,0.046311863,0.398149818,0.403667867,0.425202578,0.434226811,0.184578583,0.192904085,0,normal
0.256872416,0.316740245,0.340856552,0.3637968,0.240943447,0.212565124,0.17665343,0.410553306,0.100332409,0.313063145,0.215748876,0.474583954,0.356224507,0.571139276,0.284095168,0.51934129,0.313381463,0.518006682,0.311474591,0.500885963,0.303878009,0.498643279,0.302562386,0.459405303,0.378538251,0.45556733,0.142177016,0.514704704,0.193370581,0.534119546,0.318656832,0.490650386,0.30432117,0.109573275,0.095002048,0.096251413,0.097464018,0.097304143,0.099888965,0.102353208,0.106526874,0.116706669,0.138301253,0.143670738,0.231259763,0.228669301,0.348424494,0.324340791,0.437480986,0.377274632,0.463748574,0.382236987,0.447639465,0.382368177,0.440875351,0.37793982,0.549192548,0.544859946,0.702659428,0.702088952,0.873750329,0.857397139,0.89695406,0.88437742,0.948621511,0.884252131,-0.631741107,-0.616751552,-0.61680907,-0.616909921,-0.587188303,-0.587161183,-0.58698529,-0.442364186,-0.303871572,-0.560496867,-0.520602524,-0.403975666,-0.009084069,-0.484992981,0.393796265,-0.703314245,0.489640355,-0.76773572,0.500309587,-0.796743512,0.439076275,-0.716662765,0.465709895,-0.13647081,0.136754408,0.006379312,0.369538456,0.11624831,0.800393939,0.175952598,0.832619846,0.10227529,0.72315526,0,normal
0.454402775,0.495885372,0.512989581,0.517259419,0.474973142,0.464649141,0.456096917,0.445330709,0.440039039,0.455379695,0.438326657,0.483143717,0.364871562,0.493742019,0.303453475,0.523281336,0.271738052,0.542243421,0.247225553,0.528123736,0.271887124,0.513132453,0.288652122,0.427476317,0.342202634,0.433778644,0.341548145,0.442329437,0.324875385,0.439108551,0.322656631,0.451850623,0.331659377,0.259040862,0.199123293,0.200443521,0.201643258,0.198489398,0.199327126,0.200090364,0.242289528,0.222516507,0.286951333,0.283609569,0.387677342,0.440371662,0.647506058,0.667758405,0.845878184,0.93240118,0.880160213,0.984499812,0.882225633,0.999045312,0.872014284,0.980841935,0.679450035,0.673955262,0.802934885,0.71785295,0.878691077,0.863355517,0.885095239,0.879310548,0.952780843,0.94441402,-0.404395163,-0.385813028,-0.385981292,-0.386039734,-0.413378596,-0.413618237,-0.413976222,-0.292014003,-0.418585271,-0.369071871,-0.405391514,-0.225404724,-0.379557222,-0.211187497,-0.426390737,-0.211369812,-0.43812111,-0.228842571,-0.468649447,-0.248343199,-0.496557325,-0.224797815,-0.452855378,0.029630953,-0.029512778,0.185165405,0.005160807,0.387714565,0.242171675,0.406545311,0.262083322,0.327031851,0.171410471,0,normal
0.421273202,0.437752008,0.450187594,0.463742971,0.404168934,0.394103974,0.385641575,0.489297539,0.388543516,0.447907835,0.409665048,0.569244266,0.38182348,0.630316615,0.370247215,0.51052475,0.353731632,0.485151321,0.351347685,0.472481996,0.354490191,0.475487798,0.360462368,0.527469754,0.412602544,0.557697535,0.46176663,0.594815433,0.501542687,0.619436502,0.536845982,0.498525321,0.370127559,0.148525953,0.126097053,0.125719294,0.125495836,0.125950918,0.126075119,0.126451939,0.133242086,0.131622478,0.16931583,0.169639751,0.240212381,0.231562167,0.400419265,0.371566683,0.498843879,0.45485723,0.529251456,0.48619324,0.513674796,0.480527282,0.502305865,0.471369386,0.54827261,0.531783819,0.735721886,0.709701419,0.914587557,0.86343205,0.948930621,0.900471509,0.973541856,0.914489269,-0.788562417,-0.776930988,-0.777138531,-0.777485967,-0.738959074,-0.738876164,-0.738812029,-0.555074275,-0.377108157,-0.688192248,-0.637126088,-0.58864218,-0.102264225,-0.591426492,0.366807252,-0.680437863,0.176365927,-0.767238677,0.159080192,-0.781972528,0.051914614,-0.680010676,0.124941453,-0.246246174,0.24663201,-0.234384537,0.521363437,0.120722488,1.073353648,0.147226304,1.115111232,-0.161389813,0.915714443,0,normal
0.564751983,0.585594118,0.598720849,0.611193478,0.547369182,0.53259629,0.519593775,0.628548145,0.502259433,0.584265351,0.540713191,0.72022599,0.389329135,0.76963228,0.344472319,0.706171393,0.359244764,0.687876463,0.370678604,0.667241335,0.382307857,0.667317867,0.385868311,0.615691543,0.432313174,0.633015513,0.434240878,0.628067195,0.48527956,0.62738049,0.509834468,0.617881954,0.370706707,0.087046646,0.072715372,0.073259197,0.073620588,0.071479149,0.071356922,0.071549729,0.081671104,0.080382332,0.107641801,0.106115833,0.186933786,0.175807133,0.332044989,0.312608778,0.434167564,0.415608197,0.476811588,0.457976103,0.468547702,0.451623887,0.453112781,0.438837618,0.464528978,0.463574976,0.654156089,0.643353224,0.836648464,0.819991052,0.854870558,0.841053784,0.909229219,0.874881208,-1.059921265,-1.032450438,-1.032464623,-1.03252542,-1.018935919,-1.018936753,-1.019017458,-0.711312056,-0.642003953,-0.924916804,-0.906030774,-0.49500981,-0.26216504,-0.260829955,-0.007793614,-0.435809851,-0.23874265,-0.512089968,-0.309610724,-0.603081584,-0.421815872,-0.472726166,-0.292517811,-0.108283043,0.108300723,-0.02441719,0.352314025,0.446061552,0.941668391,0.46684581,0.980599344,-0.138973609,0.642093897,0,normal
0.433115333,0.436209708,0.441783667,0.447254658,0.417046726,0.408600241,0.399382293,0.443828553,0.374586612,0.444365233,0.418965518,0.50294286,0.300315529,0.644784272,0.186508179,0.786103249,0.146321639,0.827855945,0.133400291,0.823396325,0.15768753,0.806742191,0.168066889,0.444726795,0.32702744,0.462309599,0.31332159,0.454823107,0.27697295,0.431061625,0.269594371,0.541309297,0.285892487,0.157949612,0.140461966,0.140317887,0.140247539,0.13998957,0.139554173,0.1393473,0.146036193,0.146505535,0.175476998,0.174359724,0.242714211,0.227046788,0.280206591,0.334972411,0.220809847,0.443441689,0.208314776,0.485826194,0.200448871,0.482964337,0.204426154,0.469472975,0.512080729,0.518369734,0.66729635,0.677036226,0.82065475,0.852028549,0.848694146,0.87563467,0.888709724,0.930276453,-0.535094559,-0.487283677,-0.487193674,-0.487301916,-0.506525159,-0.506401956,-0.506388605,-0.188767463,-0.293193042,-0.42279768,-0.451905519,-0.042614579,-0.166865319,0.055106632,-0.050113894,-0.188171968,0.024721768,-0.257056087,0.036539458,-0.337535441,-0.021783719,-0.239798889,0.003159691,0.057814248,-0.057583869,0.220585108,-0.025069552,0.59315449,0.328455269,0.630163908,0.354821533,0.424170256,0.083984897,0,normal
0.447168499,0.452932537,0.456093311,0.45930469,0.435362846,0.430239916,0.425367117,0.459751159,0.405997425,0.450414598,0.430104643,0.53687489,0.309301376,0.527788818,0.280704081,0.530561686,0.272484213,0.496526837,0.223596543,0.481479883,0.247202039,0.474831879,0.257392466,0.503029108,0.354801983,0.552021742,0.289209425,0.459656954,0.41002962,0.502898932,0.423351049,0.463178992,0.450244695,0.262222677,0.258306801,0.256570041,0.255321681,0.267804116,0.272518992,0.277171522,0.272505015,0.300669938,0.227310106,0.222924531,0.318101346,0.386635274,0.380504727,0.55766499,0.318332911,0.717674434,0.225296021,0.737981498,0.19192183,0.732088029,0.195716813,0.730900049,0.60168463,0.608679831,0.653496563,0.576660812,0.231572971,0.288559616,0.263605952,0.335728228,0.239998817,0.349149585,0.960102201,0.922771215,0.922740817,0.922174215,0.909007013,0.908940673,0.907956481,0.614764869,0.568104148,0.837102711,0.820198774,0.216574743,-0.00887791,-0.092464581,0.008701316,-0.469227552,-0.169832468,-0.518662989,-0.141822755,-0.498144358,-0.181987762,-0.472157389,-0.182640851,0.015328673,-0.016040608,0.083275199,0.250978619,0.222170129,0.319626033,0.243117318,0.34268859,0.237455562,0.341018438,0,normal
0.585055828,0.602089942,0.607158422,0.612129867,0.582226574,0.572854698,0.56269151,0.590783894,0.52548027,0.577545762,0.554017484,0.510569394,0.410061628,0.554113507,0.324106127,0.637440801,0.452860892,0.647684038,0.442719012,0.669565439,0.478112161,0.629215717,0.473274708,0.489790618,0.405362695,0.580660462,0.480194926,0.536746025,0.451284975,0.509680271,0.40400672,0.628638387,0.575037301,0.12735936,0.111376859,0.111803479,0.111816347,0.106141612,0.102303892,0.099599198,0.109660722,0.10202124,0.142068282,0.136186793,0.184629053,0.150644362,0.358757496,0.254734278,0.444181293,0.357262641,0.489493787,0.412714064,0.469287932,0.391689122,0.461016208,0.380350173,0.587116122,0.576833844,0.82771486,0.843945205,0.907627165,0.916140676,1.03641212,0.935461044,0.978398502,1.133870125,-0.202084333,-0.181583241,-0.181727692,-0.181955472,-0.278152168,-0.277931839,-0.278428555,0.055501081,-0.37820071,-0.087930374,-0.21718733,0.358960897,-0.454016984,0.747042596,-0.512569189,0.679561079,-0.316583544,0.685684025,-0.310920686,0.570205569,-0.273511082,0.624495864,-0.287907243,0.271300703,-0.271354735,0.518587887,-0.055821974,0.839343131,0.37055853,0.867785215,0.432634562,0.777708709,0.2912108,0,normal
0.513652503,0.522667885,0.531191885,0.539480686,0.495418847,0.483543009,0.469659358,0.533858001,0.436859667,0.526071429,0.492686749,0.555418909,0.386045158,0.647337735,0.460073143,0.58836776,0.565453827,0.564831495,0.578132331,0.537407637,0.558107257,0.547039688,0.556625724,0.568220019,0.450799882,0.565841436,0.460414797,0.55184108,0.451655835,0.509035766,0.409984291,0.675255954,0.622984052,0.133683354,0.114186309,0.113301978,0.112327017,0.113798626,0.113251448,0.113022827,0.116614901,0.12452209,0.150591716,0.152570292,0.195407644,0.222388789,0.299369574,0.360457718,0.301848978,0.334271282,0.302389354,0.337302387,0.278042197,0.311860383,0.280828148,0.311253786,0.503714979,0.514005423,0.703442395,0.736672819,0.90253526,0.946203768,0.934775352,0.976678669,0.96579653,1.033226252,-0.696866989,-0.65124923,-0.651515543,-0.651510656,-0.735186636,-0.735338449,-0.735620379,-0.229002878,-0.611387849,-0.518662393,-0.628754139,0.200458974,-0.645016134,0.135117844,-0.608227789,-0.760027409,-0.397238463,-0.91833204,-0.442762852,-0.929121912,-0.47091639,-0.806342781,-0.393663704,0.334494144,-0.333725214,0.423688799,-0.157384679,0.791874647,0.253157496,0.823467374,0.289448112,0.602371693,-0.050085105,0,normal
0.449568063,0.441289306,0.438286394,0.434257388,0.438457012,0.434231758,0.428749621,0.397628218,0.394986838,0.426153332,0.418726087,0.373899668,0.373496145,0.428598136,0.38810432,0.540792882,0.537589073,0.580629349,0.572460413,0.575609267,0.576716244,0.56513232,0.570522368,0.36213544,0.391840845,0.398174316,0.416606426,0.369726688,0.410062134,0.35737887,0.377030373,0.385094672,0.504247248,0.09807305,0.092033274,0.094748005,0.096601263,0.085734941,0.085021563,0.084270708,0.110085838,0.101081952,0.127699405,0.123682626,0.209463969,0.15927206,0.32643491,0.274748951,0.428890437,0.380424827,0.461282164,0.431288511,0.459716141,0.429000288,0.441752344,0.41923669,0.570240676,0.5393399,0.587804735,0.570301175,0.764761686,0.815910339,0.796520352,0.832805574,0.835860312,0.902639925,0.72415942,0.783480644,0.782870114,0.782593131,0.698024035,0.69778192,0.696726978,0.949529767,0.561049879,0.782305539,0.668346703,0.879861712,0.225220099,0.678084552,-0.335228562,0.348581046,-0.50185883,0.361449331,-0.502431989,0.377197087,-0.46843487,0.347172916,-0.4823654,0.22613506,-0.226629317,0.132377282,-0.349397302,-0.629240394,-1.067361712,-0.709666133,-1.124689817,-0.78121978,-1.211475134,0,normal
0.519777417,0.538490236,0.550499618,0.563624859,0.506257653,0.494225234,0.481876582,0.598513782,0.479415655,0.540996492,0.503295183,0.702163339,0.362511396,0.750497937,0.345512927,0.687459469,0.316092312,0.680880308,0.327261329,0.663110435,0.329226255,0.655081987,0.338573068,0.6268695,0.41374436,0.59950763,0.409486383,0.593024254,0.400751412,0.575792253,0.416120052,0.527994275,0.308542818,0.127728477,0.106477313,0.105937243,0.105244838,0.106637351,0.10619802,0.105801351,0.111278526,0.114180945,0.147246316,0.149168506,0.235879675,0.210623652,0.366380721,0.327314138,0.465830058,0.425808311,0.51562655,0.464908242,0.50557965,0.461148024,0.491506994,0.449927241,0.554536641,0.54120326,0.734710872,0.691200554,0.872566164,0.82501781,0.887538433,0.85666126,0.946397662,0.935521185,-0.534832776,-0.505319595,-0.505583107,-0.505985737,-0.476347446,-0.476411551,-0.477159321,-0.198740214,-0.067771658,-0.406178087,-0.369244695,-0.111727268,0.212269679,-0.119113758,0.327459902,-0.338639855,0.153363854,-0.380124599,0.137607321,-0.38060686,0.074665032,-0.264311731,0.128319174,-0.065661639,0.06543909,-0.194922134,0.029059714,0.464127839,0.68236506,0.527556121,0.748247445,0.318792671,0.551584125,0,normal
0.73487711,0.76636529,0.771271646,0.776959419,0.752176523,0.745641053,0.738413334,0.770817399,0.709841967,0.71256876,0.691341639,0.701820254,0.506158531,0.788425148,0.395353913,0.795656681,0.423449159,0.811085403,0.441661447,0.791595399,0.480351925,0.776701331,0.47979182,0.296567261,0.210768431,-0.009524316,-0.019184142,-0.222242564,-0.260223508,-0.247042239,-0.290351272,-0.299475014,-0.328522801,0.315352082,0.286948919,0.291012168,0.294777185,0.25961718,0.242162466,0.223286107,0.276392043,0.175308496,0.339545757,0.309440136,0.378657401,0.196259916,0.650316477,0.557101667,0.367863387,0.805357993,0.304085433,0.867344856,0.291643918,0.857338011,0.306459367,0.843386412,0.467710733,0.277046263,0.502012372,0.364132047,0.515005589,0.391454726,0.49535203,0.38338685,0.587193429,0.49361062,-0.731100082,-0.716038167,-0.716396809,-0.716994643,-0.751721084,-0.751821458,-0.752091825,-0.545511723,-0.69532454,-0.652803421,-0.695627689,-0.33719787,-0.652823031,-0.402559608,-0.639838636,-0.484451532,-0.578735769,-0.544799149,-0.653196692,-0.498824477,-0.645426154,-0.47315684,-0.578006566,0.068971336,-0.068326145,0.257002205,0.175940275,0.723405361,0.563646853,0.764845133,0.597804666,0.597195327,0.371820539,1,falling
0.601498008,0.614755094,0.613844872,0.612837434,0.619840503,0.622233689,0.624637663,0.611698568,0.623666108,0.588115573,0.592641652,0.511655569,0.547954142,0.3691459,0.443686783,0.337029278,0.428093046,0.324108064,0.424138099,0.327336848,0.424305767,0.362712413,0.424614012,0.319796324,0.343276262,0.291021019,0.35755834,0.214636937,0.320122063,0.191493854,0.311960459,0.2142362,0.311670631,0.438512385,0.420810938,0.415088266,0.408999234,0.440516174,0.448554635,0.457448035,0.410163522,0.466355622,0.447549462,0.464734763,0.265655488,0.528611362,0.286054134,0.643002629,0.309706092,0.754069924,0.250975132,0.786930144,0.305696875,0.737686694,0.28734383,0.722317457,0.428631425,0.61895746,0.389161021,0.763947546,0.59459585,0.900177479,0.635488391,0.90869081,0.576252103,0.949908495,-0.490507245,-0.522420466,-0.522374213,-0.522525072,-0.538322926,-0.538337052,-0.538614035,-0.511327207,-0.588568509,-0.465637565,-0.488953173,-0.382606477,-0.451043606,-0.258297771,-0.561798453,-0.215911984,-0.523627877,-0.20247443,-0.525065005,-0.227255136,-0.50168848,-0.221367285,-0.51403898,0.094699472,-0.096128739,0.194845483,0.026075752,0.244181529,0.024601888,0.243276224,0.031273443,0.151459783,-0.004088857,1,falling
0.413921893,0.379529446,0.369442195,0.35512352,0.387006462,0.388163328,0.389560491,0.336671412,0.375448465,0.423250824,0.427684307,0.33795464,0.437986791,0.414709002,0.541061521,0.56078136,0.619342625,0.603209198,0.661482692,0.612409174,0.6478526,0.610408127,0.632985651,0.173929632,0.24750708,0.304251909,0.509493113,0.638223171,0.806666434,0.679045916,0.889192879,0.749426603,0.90871948,0.500448585,0.481224328,0.460094184,0.462965339,0.461936086,0.287809342,0.474343449,0.465193659,0.558169127,0.508090496,0.519754827,0.502011299,0.627946377,0.499543548,0.626379728,0.435683101,0.546712101,0.408855945,0.527837157,0.41523087,0.493571371,0.416392863,0.497617126,0.633277297,0.72512567,0.458337069,0.588240623,0.44652307,0.502964437,0.46592468,0.482835054,0.3968952,0.46006617,-0.672856808,-0.676305354,-0.676020861,-0.67584908,-0.682057321,-0.681881249,-0.681693137,-0.540757358,-0.564481318,-0.610261798,-0.617740333,-0.228081256,-0.299906164,0.043710206,-0.03633716,0.177843884,0.129428938,0.196411371,0.138963431,0.151203677,0.119598836,0.166963428,0.129346564,0.031259902,-0.031480234,-0.079766154,-0.103948437,0.00278685,-0.09928102,0.011692863,-0.096423469,-0.12747401,-0.239043981,1,falling
0.518295884,0.544757843,0.556206584,0.567279696,0.517599881,0.511870921,0.506011903,0.587496102,0.495125204,0.538173378,0.508309305,0.60005784,0.397388458,0.691205978,0.340018749,0.795726717,0.368480861,0.83686769,0.375113904,0.818007469,0.40657559,0.796143293,0.407101184,0.326531768,0.238299102,0.33239007,0.287556797,0.306570351,0.294071406,0.301629156,0.286446244,0.295686334,0.328386068,0.367959231,0.50837028,0.443140775,0.342283934,0.564386725,0.555387795,0.569253147,0.418046415,0.541175306,0.549888968,0.435539067,0.424280554,0.45441407,0.53295064,0.508713126,0.692396283,0.747768998,0.559625685,0.792140901,0.70076251,0.776197076,0.593688369,0.759839237,0.489536464,0.517877519,0.503851354,0.516975939,0.530561805,0.611151814,0.524624825,0.617262423,0.568426907,0.645510793,-0.486780614,-0.4881486,-0.488123924,-0.48822549,-0.513766706,-0.513562679,-0.513367593,-0.403563112,-0.509609342,-0.444808006,-0.475938588,-0.289405406,-0.452020586,-0.230750844,-0.515263557,-0.350161523,-0.527895927,-0.414146304,-0.605291009,-0.442990571,-0.579677761,-0.371131539,-0.523353696,0.089633003,-0.089094743,0.432913035,0.309846997,0.923279107,0.716988862,0.973858774,0.754490197,0.94134444,0.681662917,1,falling
0.882386684,0.90930289,0.91106683,0.912708819,0.907137275,0.907731473,0.908324122,0.920824409,0.91290915,0.870833278,0.869622648,0.87993598,0.793904364,0.714707017,0.431111187,0.659002542,0.638816893,0.633824527,0.631901681,0.630041897,0.648009121,0.592059195,0.653157949,0.469456017,0.47682035,0.39763391,0.344348222,0.337283403,0.279172122,0.336718172,0.272557855,0.287487954,0.234854713,0.583706141,0.589618862,0.577636003,0.561222196,0.600010812,0.596333265,0.593504608,0.53574723,0.553077638,0.57193923,0.57966584,0.494949102,0.482309014,0.582073689,0.533561945,0.643059671,0.789894044,0.742545426,0.827335119,0.738498509,0.825987518,0.767158449,0.808745921,0.558368087,0.517228365,0.633706927,0.547792435,0.584238887,0.532985091,0.5690009,0.523348987,0.592743397,0.548296154,-0.12624377,-0.157130048,-0.157162949,-0.15727824,-0.199273661,-0.199045405,-0.199508443,-0.176016673,-0.362913162,-0.114059664,-0.167989612,-0.110318348,-0.400878668,0.018881554,-0.453779638,-0.065459989,-0.427777857,-0.09340892,-0.45285213,-0.152681336,-0.459801137,-0.094352677,-0.423818409,0.072916277,-0.072750278,0.258877188,0.048260938,0.373447001,0.23925817,0.382303804,0.266012013,0.382339478,0.289371848,1,falling
0.569660425,0.564125597,0.565701604,0.566911697,0.559758365,0.558410108,0.55709517,0.559040427,0.547056675,0.519018412,0.51436156,0.4828116,0.467770189,0.397387981,0.392855197,0.391766012,0.500363648,0.370076507,0.513846695,0.395874023,0.537898123,0.401414245,0.5329175,0.185522035,0.184603021,-0.10390535,-0.092298046,-0.306178838,-0.190829337,-0.318232566,-0.325943023,0.336059242,-0.445386499,0.771022797,0.770968974,0.780237675,0.789083064,0.747055411,0.743340373,0.744842827,0.821548343,1.004452944,0.774372995,0.738958418,0.901895761,0.746154666,0.863412678,0.533881187,0.899352491,0.598800242,0.918770909,0.610251844,0.925453067,0.596935987,0.908483267,0.607664347,0.821417153,0.634853065,0.767296493,0.583087504,0.780492187,0.634077072,0.778729618,0.650279164,0.7726143,0.640978515,-0.154623896,-0.141142815,-0.141552895,-0.142270654,-0.139979243,-0.139892414,-0.14053297,0.009085314,0.025120188,-0.090713404,-0.086719789,0.055165727,0.078398056,0.107092269,-0.173625633,0.071836293,-0.523284018,0.034208596,-0.578560829,-0.005871683,-0.576803565,0.054659542,-0.53218013,0.026419457,-0.026553851,0.120467424,0.134912938,0.349626929,0.277507871,0.369474649,0.288241059,0.167994276,0.035927523,1,falling
0.564036608,0.595484138,0.610975742,0.625339985,0.561313391,0.552406311,0.544585884,0.651818156,0.545762599,0.597097337,0.539513826,0.667686939,0.492882133,0.771687567,0.340719789,0.816358149,0.359201849,0.837271929,0.325580031,0.838267684,0.355881959,0.828405797,0.29282552,0.294642597,0.272394627,0.100423932,0.171832383,0.084287167,0.119444259,0.110997617,0.097432606,0.055320024,0.032139186,0.400959313,0.364883274,0.376683891,0.389286339,0.336488873,0.325005352,0.316275686,0.427233338,0.3410182,0.483630747,0.428228259,0.818888724,0.486073524,0.711996257,0.396536052,0.807465553,0.259500891,0.810475111,0.294334114,0.806349993,0.270015359,0.803372085,0.29714033,0.866426229,0.644474089,0.926741898,0.498959452,0.802146375,0.530629635,0.799768686,0.636963964,0.784768105,0.440184444,-0.886337996,-0.870727539,-0.870768547,-0.87128073,-0.838317513,-0.837842882,-0.837997556,-0.662909329,-0.503056407,-0.80716157,-0.76256305,-0.3946217,-0.392742574,-0.277319312,-0.32322669,0.078914762,-0.481138974,0.083598964,-0.510218859,0.069045641,-0.540501058,0.067303807,-0.502289116,-0.018262122,0.017927058,0.470158011,0.474808335,1.159422159,1.140698791,1.233350873,1.216046453,1.140887141,1.077216864,1,falling
